Attributes,high,low,open,close,adjust,volume
Symbols,PLX,PLX,PLX,PLX,PLX,PLX
date,,,,,,
2019-01-23,53.9,53.0,53.0,53.2,47.63,486420
2019-01-24,53.8,53.1,53.2,53.2,47.63,653530
2019-01-25,53.9,53.2,53.2,53.8,48.16,169160
2019-01-28,54.2,53.4,54.0,53.5,47.89,516670
2019-01-29,53.6,53.1,53.4,53.5,47.89,311730
2019-01-30,53.7,53.3,53.5,53.3,47.72,452470
2019-01-31,54.6,53.3,54.0,53.9,48.25,911200
2019-02-01,54.2,53.5,53.6,53.5,47.89,1199400
2019-02-11,55.6,54.2,54.5,55.6,49.77,746520
2019-02-12,56.3,55.4,56.0,55.7,49.86,957300
2019-02-13,57.3,55.7,55.7,57.1,51.12,1961970
2019-02-14,57.4,56.6,57.0,56.7,50.76,1004440
2019-02-15,57.6,56.5,56.7,56.7,50.76,1351010
2019-02-18,59.0,57.0,57.0,59.0,52.82,2268090
2019-02-19,59.0,57.5,58.8,57.7,51.65,1293550
2019-02-20,57.7,56.6,57.7,56.8,50.85,927820
2019-02-21,58.4,56.9,56.9,58.3,52.19,1723040
2019-02-22,59.0,57.8,57.8,58.5,52.37,1129680
2019-02-25,59.4,58.6,59.0,58.6,52.46,1366700
2019-02-26,58.5,57.0,58.4,57.0,51.03,1456500
2019-02-27,57.6,56.4,57.5,56.7,50.76,1784860
2019-02-28,57.5,56.3,57.0,56.5,50.58,2532900
2019-03-01,58.7,56.5,56.5,58.6,52.46,2076360
2019-03-04,60.8,58.6,58.6,60.4,54.07,3433740
2019-03-05,60.6,59.1,59.9,59.4,53.18,2693520
2019-03-06,61.5,59.4,59.5,61.5,55.06,3156200
2019-03-07,62.0,60.9,61.5,61.0,54.61,1802470
2019-03-08,61.5,60.2,60.4,60.5,54.16,2565770
2019-03-11,60.7,59.8,60.5,60.4,54.07,2131290
2019-03-12,62.0,60.8,61.2,62.0,55.5,2858810
2019-03-13,62.8,61.6,62.0,61.8,55.32,2346380
2019-03-14,62.5,61.0,62.5,61.2,54.79,1532650
2019-03-15,62.6,60.9,61.2,62.4,55.86,2274270
2019-03-18,63.3,61.7,62.4,62.5,55.95,1714570
2019-03-19,62.8,61.8,62.5,62.1,55.59,1816150
2019-03-20,62.0,60.8,61.7,61.7,55.24,1764650
2019-03-21,62.2,58.0,62.0,59.5,53.27,2115260
2019-03-22,59.9,58.9,59.9,59.0,52.82,1606140
2019-03-25,58.5,57.4,57.9,58.0,51.92,1861980
2019-03-26,58.9,57.5,58.9,57.7,51.65,1212450
2019-03-27,59.0,58.0,58.9,58.8,52.64,621860
2019-03-28,59.7,58.0,58.4,59.5,53.27,836530
2019-03-29,60.0,59.3,59.5,59.4,53.18,1256540
2019-04-01,61.0,59.7,59.7,61.0,54.61,1384070
2019-04-02,61.7,60.2,61.5,60.3,53.98,655270
2019-04-03,61.1,60.2,60.3,60.8,54.43,829910
2019-04-04,61.1,60.6,60.8,60.8,54.43,638720
2019-04-05,61.5,60.6,60.8,61.4,54.97,773290
2019-04-08,62.7,61.5,62.0,62.6,56.04,1412570
2019-04-09,63.0,61.8,63.0,61.8,55.32,1635520
2019-04-10,61.8,60.7,61.3,61.0,54.61,850410
2019-04-11,61.3,60.6,61.3,60.8,54.43,607620
2019-04-12,61.1,60.3,60.5,61.0,54.61,424050
2019-04-16,61.2,60.2,60.2,61.0,54.61,775260
2019-04-17,62.1,61.1,61.3,61.1,54.7,1350850
2019-04-18,61.2,59.8,61.0,60.5,54.16,538860
2019-04-19,61.0,60.4,60.6,60.7,54.34,857310
2019-04-22,61.2,60.2,60.6,60.5,54.16,488510
2019-04-23,61.6,60.5,60.5,61.3,54.88,757150
2019-04-24,61.9,61.4,61.4,61.8,55.32,790290
2019-04-25,61.7,61.2,61.2,61.5,55.06,354690
2019-04-26,62.4,61.3,61.3,62.3,55.77,1410390
2019-05-02,62.8,62.0,62.8,62.5,55.95,443010
2019-05-03,62.5,61.6,62.5,61.6,55.15,332640
